player_index,Age,PER,DRB%,USG%,DWS,WS,VORP,FG%,2P%,FT%,DRB,AST,PF,ALL_STAR_PROB,ALL_STAR,Player,Year
Leandro Barbosa: 2011,0.3145268294220142,0.37463913666928716,-1.2625496509158876,1.3875520288155851,-1.1848177488858675,-0.5540470124209539,-0.5313360026452382,-0.007376635235491443,0.48177360163535676,0.5115766582803403,-0.7644063581473401,-0.10706000674403902,-0.2652718643151339,0.01,False,Leandro Barbosa,2011
Eric Gordon: 2011,-1.1129689303483232,1.1059656978614572,-1.4020567270841608,1.5718962905403515,-0.35215181845004045,0.6880419878416141,0.6348238161821517,-0.007376635235491443,0.19796004229777614,0.7540314171497497,-0.5210778555892207,0.8002593792975489,-0.2182375075061567,0.06,False,Eric Gordon,2011
Isaiah Canaan: 2014,-1.1129689303483232,-0.9508902554915213,-1.3148648044789901,0.4453480244445551,-1.1015511558422848,-0.9789721967213061,-0.5999336390468493,-1.510831412951208,-1.1710230086246698,-0.09037998442991596,-1.251063363263579,-0.8111398503123113,-1.629268211775472,0.0,False,Isaiah Canaan,2014
Ryan Anderson: 2009,-1.588800850271769,-0.013878098964053441,0.7603029535240745,-0.04623667348815578,-0.2688852254064579,-0.22718148603606758,-0.32554309344040466,-0.9190460217226823,-0.987378940818,0.9212415956803769,0.10871356279650016,-0.5933831976623302,0.4402434878195238,0.0,False,Ryan Anderson,2009
Ricky Davis: 2010,0.79035874934546,-1.1794298058640744,-0.634767808158658,-0.4149251969376893,-1.1015511558422848,-1.0116587493597948,-0.8057265482516829,-0.26328383144242223,-0.35297216112223245,-1.2859327609239006,-1.036361743359356,-0.6877444138106553,-1.4097745466669118,0.0,False,Ricky Davis,2010
Ronnie Price: 2014,0.79035874934546,-1.3851154011993723,-0.7219597307638288,-0.7836137203872229,-0.9350179697551195,-1.077031854636772,-0.6685312754484606,-2.342529800623733,-1.4715314832174031,-0.3579162700789195,-1.122242391321045,-0.4917634264256723,-1.237315238367329,0.0,False,Ronnie Price,2014
Alec Burks: 2015,-0.8750529703866003,-0.15100182918758526,-0.4429455784272823,0.40438263295016263,-0.768484783667954,-0.4886739071439767,-0.462738366243627,-0.7591040240933505,-1.1209382628592153,0.7289498903701566,-0.6928391515125991,-0.37562654501234904,-1.0178215732587688,0.0,False,Alec Burks,2015
Nikola Jokic: 2016,-1.588800850271769,1.7915843489791166,1.7542908712230212,0.22003837122539552,0.5637807050293693,1.145653724780455,1.5265930894030968,0.9842637500663644,1.0827905508208218,0.6369842921783107,1.3396695169140456,0.4010388494392502,1.239827553572136,0.01,False,Nikola Jokic,2016
Chris Wilcox: 2007,-0.6371370104248775,0.6717405521536064,1.126509028465792,0.09714219674221818,0.31398092589862103,0.9168478563110346,-0.11975018423557118,1.2561651460362284,0.9492312287796054,-0.4248003414911704,1.8549534046841807,-0.37562654501234904,1.866952311025165,0.0,False,Chris Wilcox,2007
Nate Robinson: 2008,-0.8750529703866003,0.37463913666928716,-0.6870829617217605,0.8754846351356776,-0.6852181906243714,0.0016243824333529028,0.08604272496926235,-0.43922002883468714,0.031010889746258107,0.4279715690150266,-0.14892838108856749,0.5679856164709024,0.8949089369729699,0.0,False,Nate Robinson,2008
Mehmet Okur: 2009,0.5524427893837371,0.8774261474889039,1.1962625665499285,0.5887268946749291,1.146646856334448,1.3744595932498753,0.9092143617885965,0.5524203564671687,0.3482142795941433,0.6871473457374997,1.726132432741647,-0.09980145165570632,1.4122868618717188,0.06,False,Mehmet Okur,2009
Arron Afflalo: 2010,-0.6371370104248775,-0.6309348849699468,-0.8265900378900336,-0.9884406778591859,-0.1023520393192925,0.36117646145672777,0.360433270575707,0.23253636120850615,0.19796004229777614,0.0015856137619280897,0.008519473507862745,0.030852539934282337,1.5063555754896731,0.0,False,Arron Afflalo,2010
